"","Year","Date","Location","Plotnumber","Cultivar","Nitrogen","Irrigation","Shadow","Tshort","Height1","Height2","Height3","SPAD1","SPAD2","SPAD3","SPAD4","Yield_gross_t.ha","Yield_netto.35_t.ha","nr_tubers_m2","nr_tubers.35_m2","Yield_0.35_t.ha","Yield_0.35_nr.m2","Yield_35.45_t.ha","Yield_35.45_nr.m2","Yield_45.50_t.ha","Yield_45.50_nr.m2","Yield_50.60_t.ha","Yield_50.60nr.m2","Yield.60_t.ha","Yield.60_nr.m2","misshapen_t.ha","misshapen_nr.m2","rotten_t.ha","rotten_nr.m2","green_t.ha","green_nr.m2","growthissues_t.ha","growthissues_nr.m2","average_tuber_weight..g.","NrStems15","StemFW","StemDW","ReproFW","ReproDW","LeavesFW","LeavesDW","SLA","SLW","LAI","FW_Yield_35_t.ha","FW_Yield_35_nr.m2","Tubers_discarded_t_ha","Tubers_discarded_nr_m2","FWyield","tubersFW","tubersDW","tuberDMpercentage","nrtubers_m2","SPAD5","SPAD6","St_length1","St_length2","St_length3","St_length4","St_length5","St_length6","St_length7","St_length8","St_length9","St_length10","St_length_av","notes","rootsFW","rootsDW","Avstems","NrStemsTotal","NrStems50","nrtubers"
"291",2020,2020-07-13,"L",33,"C1","N1","W1",NA,"C1N1W1",0.72,0.78,0.74,34.9,34.9,31.5,30.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6893311221669,10011.4095613062,887.900306620376,165.057074340528,16.4235894866197,14115.869868881,1442.19645179379,267.419729377808,0.00373943987725456,3.8567178484833,NA,NA,NA,NA,36.81592039801,36815.9203980099,7706.15580356629,20.9315853583355,58.0431177446103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",2020,2020-07-13,"L",34,"C3","N1","W1",NA,"C3N1W1",0.99,1,0.95,46.6,44.6,43.6,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7924421883813,13327.3018804552,1340.31645641432,437.459667014739,54.7392418227165,14282.6265738426,1589.25508312675,215.001156847816,0.00465113776437877,3.41691681398524,NA,NA,NA,NA,28.331641285956,28331.641285956,5131.39918305784,18.1119022765599,46.7005076142132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",2020,2020-07-13,"L",35,"C3","N2","W1",NA,"C3N2W1",1.03,1.1,1.13,47.5,46.5,43.5,49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.88888888888889,25296.8773988806,2301.74880080011,658.586255842133,81.3069451656954,16265.708464601,1861.92904429442,198.790877333269,0.00503041192541003,3.70134508247584,NA,NA,NA,NA,23.2266666666667,23226.6666666667,3724.84329030477,16.0369257619321,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",2020,2020-07-13,"L",36,"C3","N1","W2",NA,"C3N1W2",0.93,0.92,0.95,44.8,42.7,41.7,45.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.259978425027,14188.0533025251,1429.7439465173,340.683621071139,44.2554703842411,11959.4146146848,1391.33353825928,224.338400096344,0.00445755162544862,3.12129539973472,NA,NA,NA,NA,26.0906148867314,26090.6148867314,4817.24865903512,18.463530583501,44.9838187702265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",2020,2020-07-13,"L",37,"C3","N2","W2",NA,"C3N2W2",1.07,1.1,1.03,51.1,47.4,47.5,51.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0081300813008,22194.2537167319,1961.85404321741,685.24773691777,84.2752440627227,16998.2349068259,1754.84786119927,243.658392307928,0.00410410653426717,4.27583408604819,NA,NA,NA,NA,24.9008130081301,24900.8130081301,4001.16620332421,16.0684159268929,42.6016260162602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",2020,2020-07-13,"L",38,"C2","N2","W2",NA,"C2N2W2",0.88,0.93,0.91,46.1,45.5,46.9,45.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6054421768707,8885.89570459537,955.347075122103,2805.31011545635,324.677856826338,18096.4692660171,1796.70652856705,272.226388002677,0.00367341317400194,4.89110928572636,NA,NA,NA,NA,35.5068027210884,35506.8027210884,6489.98980969684,18.2781588662791,62.2448979591837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",2020,2020-07-13,"L",39,"C2","N0","W2",NA,"C2N0W2",0.58,0.65,0.63,34.9,36,32.2,39.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8019801980198,4710.60997430147,588.55173571692,716.583699121011,93.5533729161969,10913.6817381299,1363.99060840962,205.567165163955,0.0048645901168235,2.80391682681024,NA,NA,NA,NA,30.957095709571,30957.095709571,6497.5383253485,20.9888498142921,59.7359735973597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",2020,2020-07-13,"L",40,"C2","N1","W2",NA,"C2N1W2",0.78,0.8,0.74,40.4,41.3,40.6,37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9213962163602,6517.10477150386,784.670122648433,1291.37427501068,173.412692003046,14619.4633029224,1617.08078915019,220.11471765793,0.00454308558119249,3.55943281333858,NA,NA,NA,NA,35.5427657873701,35542.7657873701,7249.36018393721,20.3961622663401,53.7170263788969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",2020,2020-07-13,"L",41,"C1","N2","W2",NA,"C1N2W2",0.78,0.68,0.81,45.6,45.2,41.6,37.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.04850535815,13961.1969495683,1160.16684364745,316.10097347005,36.0168669503409,15409.7105927417,1518.42873784172,275.915143325859,0.00362430270388961,4.18957482831702,NA,NA,NA,NA,28.5174280879865,28517.4280879865,6184.68196482729,21.6873763852243,50.761421319797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",2020,2020-07-13,"L",42,"C1","N1","W2",NA,"C1N1W2",0.76,0.75,0.67,32.8,33.5,37.8,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8730158730159,8764.77928785809,801.023242828226,154.612669385476,18.7016522250695,15113.5273060854,1529.64702011188,274.279480878483,0.00364591619029292,4.19550790603604,NA,NA,NA,NA,35.5374149659864,35537.4149659864,7270.31880609434,20.4582095041322,54.0816326530612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",2020,2020-07-13,"L",43,"C2","N2","W2","S","C2N2W2S",1.03,1.05,0.95,40.1,37.7,41,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7353730542136,10497.9811838177,937.513988928451,2899.56165402389,301.285143552313,15706.0273709999,1276.97286320333,399.182580953325,0.00250511933063764,5.09745323340863,NA,NA,NA,NA,16.131078904992,16131.078904992,2788.51750082251,17.2866149700599,59.5813204508857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",2020,2020-07-13,"L",44,"C2","N2","W2","S","C2N2W2S",1.03,0.94,0.9,40.3,41.5,41.3,43.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0558319513543,10008.4399283714,837.660519789526,1599.76906820842,160.9871948101,11346.1930028439,938.030435244118,418.392011933472,0.00239010299307294,3.92464441056617,NA,NA,NA,NA,15.0945273631841,15094.5273631841,2616.60912437811,17.334819841793,46.4344941956882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",2020,2020-07-13,"L",45,"C2","N2","W2","S","C2N2W2S",0.85,1.02,0.92,42.2,41.5,38.7,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9449838187702,10314.4238801809,897.511696453358,2257.49577481551,234.614143279094,13589.3998400724,1168.36205557922,366.913765275839,0.00272543604148571,4.28688121017992,NA,NA,NA,NA,15.6711974110032,15671.1974110032,2698.87149923589,17.2218588564326,38.5113268608414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",2020,2020-07-20,"V",1,"C6","N2","W2",NA,"C6N2W2",0.82,0.85,1,44,43.2,39.7,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",2020,2020-07-20,"V",2,"C4","N2","W1",NA,"C4N2W1",0.84,0.69,0.57,34.1,39.3,46.7,48.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8571428571429,7989.77117926329,693.410929000859,11.2500298215479,NA,8708.75035785857,997.161734182651,251.714902060702,0.00397274850163161,2.51000468258465,NA,NA,NA,NA,40.5059523809524,40505.9523809524,8597.49778181329,21.2252700564972,60.1190476190476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",2020,2020-07-20,"V",3,"C4","N1","W2",NA,"C4N1W2",0.77,0.7,0.63,28.7,32.3,32.6,30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5121951219512,9263.3098464318,716.902890695574,6.03839205058717,NA,9936.27822944896,945.528906955736,305.008566932179,0.00327859643438264,2.88394416903519,NA,NA,NA,NA,52.8487804878049,52848.7804878049,11921.0024121717,22.5568164527894,88.130081300813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",2020,2020-07-20,"V",4,"C5","N1","W1",NA,"C5N1W1",0.71,0.66,0.75,37.7,32.3,32.6,30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",2020,2020-07-20,"V",5,"C5","N2","W1",NA,"C5N2W1",0.78,0.76,0.68,41,40.3,42.8,41.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",2020,2020-07-20,"V",6,"C6","N1","W2",NA,"C6N1W2",0.98,0.93,0.91,29.1,32.5,29.7,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",2020,2020-07-20,"V",7,"C4","N2","W2",NA,"C4N2W2",0.64,0.51,0.62,44.1,48.2,41.6,45.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5555555555556,14098.6188940092,1155.99608294931,32.0537634408602,NA,12572.6307987711,1318.5544546851,286.192875182995,0.00349414708301382,3.77360890471675,NA,NA,NA,NA,44.9,44900,9156.53014694836,20.3931629107981,70.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",2020,2020-07-20,"V",8,"C6","N1","W1",NA,"C6N1W1",0.92,1.05,1.06,37.1,36.5,34.3,34.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",2020,2020-07-20,"V",9,"C5","N2","W2",NA,"C5N2W2",0.96,0.81,0.79,42.1,39.9,48.5,44.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",2020,2020-07-20,"V",10,"C4","N1","W1",NA,"C4N1W1",0.53,0.53,0.57,39.9,31.7,37.5,35.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1640211640212,12290.326943557,922.916121507176,5.6556366955728,NA,9811.06339063847,1054.88097773721,285.268834890501,0.00350546529340944,3.00924667467246,NA,NA,NA,NA,48.4920634920635,48492.0634920635,10728.8235504496,22.1249061760499,84.4444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",2020,2020-07-20,"V",11,"C6","N2","W1",NA,"C6N2W1",0.97,0.92,0.92,41.1,44,40.2,40.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",2020,2020-07-20,"V",12,"C5","N1","W2",NA,"C5N1W2",0.73,0.71,0.72,32.7,37.7,39.7,31.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",2020,2020-07-20,"V",13,"C6","N0","W2",NA,"C6N0W2",1.03,0.94,1.06,31.2,30.1,33.1,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",2020,2020-07-20,"V",14,"C5","N1","W1",NA,"C5N1W1",0.72,0.65,0.67,35,40.6,32.8,30.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",2020,2020-07-20,"V",15,"C4","N1","W2",NA,"C4N1W2",0.72,0.71,0.67,29.2,29.6,29.6,31.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6078431372549,8733.95365177849,725.202707181588,30.6575720213711,NA,8047.61265560991,914.761497567249,256.668510753768,0.00389607590375329,2.34790471275473,NA,NA,NA,NA,50.2058823529412,50205.8823529412,11315.7299366749,22.538653652428,81.6993464052288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",2020,2020-07-20,"V",16,"C6","N1","W1",NA,"C6N1W1",1.01,0.97,0.98,37.3,37.3,42.5,40.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",2020,2020-07-20,"V",17,"C5","N0","W1",NA,"C5N0W1",0.72,0.69,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",2020,2020-07-20,"V",18,"C4","N2","W2",NA,"C4N2W2",0.57,0.42,0.52,44,34.4,33.6,38.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9302441454908,12901.7872882792,1208.51114784608,14.6913095408433,NA,13910.6576270223,1770.80592671069,217.12370294686,0.00460566942451578,3.84483940007671,NA,NA,NA,NA,52.4992526158445,52499.2526158445,10665.4165653651,20.3153683794466,83.7070254110613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",2020,2020-07-20,"V",19,"C5","N2","W2",NA,"C5N2W2",0.83,0.82,0.71,43,42.1,47.2,41.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",2020,2020-07-20,"V",20,"C4","N1","W1",NA,"C4N1W1",NA,NA,NA,39.3,37.7,38,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0081300813008,6808.14594487408,664.909775927028,14.9721285830745,NA,7494.90030184855,821.503514222134,278.753653693409,0.00358739692466906,2.28997106111395,NA,NA,NA,NA,46.5235772357724,46523.5772357724,11337.7949726528,24.3699982810759,89.1056910569106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",2020,2020-07-20,"V",21,"C6","N2","W2",NA,"C6N2W2",0.92,0.82,1.02,42.4,37.2,43,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",2020,2020-07-20,"V",22,"C4","N0","W1",NA,"C4N0W1",0.74,0.63,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9725343320849,4158.20632681161,421.203692056639,3.31265192337113,NA,2302.78998453144,269.981131754747,254.723926380368,0.00392581888246628,0.687706539291846,NA,NA,NA,NA,37.1385767790262,37138.5767790262,9308.73840329933,25.0648764994042,71.9101123595506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",2020,2020-07-20,"V",23,"C6","N0","W1",NA,"C6N0W1",0.79,0.84,0.78,32.3,30.6,31.1,33.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",2020,2020-07-20,"V",24,"C5","N1","W2",NA,"C5N1W2",0.82,0.8,0.76,28.1,31.3,31.2,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",2020,2020-07-20,"V",25,"C6","N1","W2",NA,"C6N1W2",1,1.1,1,33.4,35.4,34.2,33.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",2020,2020-07-20,"V",26,"C5","N2","W1",NA,"C5N2W1",0.84,0.63,0.76,47.4,48.2,43.4,45.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",2020,2020-07-20,"V",27,"C4","N0","W2",NA,"C4N0W2",0.63,0.67,0.75,27.4,31.1,32.4,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3236714975845,6831.91853032849,632.718576291636,12.9788425905977,NA,6690.05257034515,697.612789244625,275.53493963553,0.00362930378747164,1.92216697773491,NA,NA,NA,NA,46.9768115942029,46976.8115942029,10867.5983231358,23.1339632349098,73.6231884057971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",2020,2020-07-20,"V",28,"C6","N2","W1",NA,"C6N2W1",0.88,0.7,0.94,43.1,42.5,43.5,48.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",2020,2020-07-20,"V",29,"C4","N2","W1",NA,"C4N2W1",0.53,0.54,0.64,47.1,43.6,48.8,39.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9933065595716,10215.2607347528,903.11571808905,67.0208023103651,NA,10417.363837372,1221.36045949448,258.505528717354,0.00386838921767659,3.15728431336091,NA,NA,NA,NA,44.433734939759,44433.734939759,9800.82165782703,22.0571637093179,81.285140562249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",2020,2020-07-20,"V",30,"C5","N0","W2",NA,"C5N0W2",0.64,0.73,0.81,30,30.7,31.9,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",2020,2020-07-20,"V",31,"C5","N1","W2",NA,"C5N1W2",0.77,0.7,0.69,32,29.9,35.5,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",2020,2020-07-20,"V",32,"C6","N1","W1",NA,"C6N1W1",0.76,0.85,0.82,38,36.1,36.3,43.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",2020,2020-07-20,"V",33,"C5","N2","W2",NA,"C5N2W2",0.84,0.78,0.87,42.6,41.9,40.7,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
